metabolite	PMN_74	PMN_75	PMN_76	PMN_77	PMN_78	PMN_79	PMN_80	PMN_81	PMN_82	PMN_83	PMN_84	PMN_85	PMN_86	PMN_87	PMN_88	PMN_89	PMN_90	PMN_91	PMN_92	PMN_02	PMN_03	PMN_04	PMN_05	PMN_06	PMN_07	PMN_08	PMN_10	PMN_12	PMN_13	PMN_14	PMN_15	PMN_16	PMN_19	PMN_21	PMN_22	PMN_25	PMN_27	PMN_28	PMN_29	PMN_32	PMN_34	PMN_35	PMN_36	PMN_38	PMN_40	PMN_41	PMN_42	PMN_43	PMN_46	PMN_48	PMN_49	PMN_50	PMN_51	PMN_52	PMN_53	PMN_54	PMN_55	PMN_56	PMN_57	PMN_58	PMN_59	PMN_60	PMN_61	PMN_62	PMN_63	PMN_64	PMN_65	PMN_66	PMN_67	PMN_68	PMN_69	PMN_70	PMN_71	PMN_72	PMN_73
SM (36:2)	16143637	20968172	48074926	34884238	24859811	23345601	57205769	1.028821e+08	48321884	28178312	7255625.1	96009001	56705468	16846439	22229734	39402546	25731116	78715958	67257306	78171467	9044660.2	67326991	47152757	76891870	73366326	73809364	64094985	98997748	74511726	62185818	1.0446099e+08	1.1340421e+08	86262164	2.5292774e+08	1.4418687e+08	84377497	1.1545088e+08	59090163	1.1904046e+08	1.5011379e+08	88459621	2.1925977e+08	1.3414132e+08	29783561	1.4115955e+08	59372842	96686154	82345903	50379825	44535611	30009636	1.665944e+08	52146419	40726909	55885408	58926660	52193625	79750063	65928757	36454847	44306648	5.8538126e+08	70104020	56513750	48213256	47208444	82328416	65760011	27788211	41782278	58321772	76288711	57619003	71758228	55278504
S-Methylthioadenosine	62910918	65640536	71026862	45707898	53686676	75734842	40875967	64984915	67495514	66026117	68656940	51026230	23053978	26727888	60163487	35582778	63478458	66919969	17907366	42087644	96452169	84367367	68449160	57426337	1.0570882e+08	65743273	54783467	73227567	46303665	64204340	80178877	52668541	54784369	42464669	54667302	68463586	1.1400844e+08	88996702	71135380	38475190	67518714	27754636	44701428	35650415	37646452	56110900	37853884	31090397	67258656	43306153	23298898	32837079	99722674	87029882	66789364	81545482	59830772	59777336	86022900	19967629	47832830	5362389.4	48631095	76226112	1.0628923e+08	59439293	39801185	34020815	60518309	52178763	38088911	10812600	46815550	24772949	56561164
Sorbitol	296335.58	47457.958	48285.781	115596.53	20681.278	155974.69	35387.689	200052.35	47230.311	48014.244	125551.2	64699.067	76823.292	57044.492	20999.587	37499.472	44618.688	154375.43	83721.816	55209.913	20148.586	37718.67	67496.999	37474.988	143511.38	66529.676	126178.06	62948.837	18068.384	109272.41	120102.75	78995.406	95461.35	49857.377	135128.81	86466.746	111568.02	57236.946	94858.842	78853.123	384173.79	223718.35	288681.27	39878.645	121867.91	56139.169	220108.55	77268.807	57315.533	47410.853	76988.927	77428.957	70106.497	138931.88	76604.357	33307.544	148436.37	37631.06	347090.01	32660.991	146674.49	190033.3	558024.2	326519.29	180342.86	63993.353	71073.742	204307.36	18989.361	142255.54	144125.38	138652.82	35334.283	70071.957	71309.628
Sphinganine	6950589.8	4845508.5	13837902	16863130	9768603	12472697	13095665	19352767	17146707	10270689	6445970.6	16051940	21415378	21367350	8285770.2	12389493	6366484	9185376.6	11726184	11827345	7482637.2	13230549	15166166	20243314	11558972	17036250	33521943	28193230	19930046	21183207	14355503	9948208.7	15527410	13962663	13290253	17519279	21194794	18361870	12412544	19151096	13641060	22677960	17545175	3803904.6	18152545	8506096.1	22033876	11958283	8013997.5	12635503	6923316.7	10838920	19907897	18247460	18513660	9098834.5	31012210	13816720	9068932.8	15452379	20502774	36240870	25697686	6455199.1	11927980	10997200	21481411	30657379	12722355	6272884.5	13376627	22926973	19868376	14813994	7660091.1
Sphingosine	42399002	26188058	51667041	44510920	36599103	67669943	44847474	83226592	58332288	39913479	25764991	69795034	61688104	57909595	78870920	57771584	47855420	68791339	49007241	67146409	34193514	82001611	93391832	89518822	68858238	86631653	81871364	1.0690715e+08	84188980	86934588	73601747	38394411	75831452	57870491	60270508	76059236	97057499	1.0661743e+08	76201173	44335356	87539979	65402925	52524869	24757283	74586323	29165575	68946387	29466785	50247848	90968135	30648897	38559990	67117907	66139825	69007498	58300572	1.4851029e+08	80402989	64974957	38274483	94961282	51058106	83881691	67473410	1.4111996e+08	1.0848476e+08	93463310	1.5141743e+08	61451222	1.0283953e+08	71573841	98133429	1.2098632e+08	79786304	67572871
Stachydrine	2.5535318e+08	22896640	1.6723902e+09	7.0943574e+08	1.3929935e+08	1.5076566e+08	8.30595e+08	13614717	24159317	3.0856723e+09	4.0367606e+08	42363065	2.1940911e+09	1.7800657e+08	1.1574168e+09	1.0253623e+08	4.5470433e+09	6.5961919e+08	1.241401e+09	60593784	3.8164513e+08	4.0312114e+08	1.046288e+08	1.0007778e+10	2.1066608e+09	5.2475805e+08	5.8813334e+08	2.950738e+08	1.1476054e+09	5.800051e+08	1.5702029e+09	4.9152462e+08	1.0794503e+09	1.2942354e+08	1.7343884e+09	2.09265e+09	1.5666087e+09	2.9577747e+08	25693866	11291151	4.2049379e+08	54939383	6.6645055e+08	1.8066534e+08	1.2559822e+09	7.1521635e+08	2.9908482e+09	50082052	1.2379672e+09	6.1930207e+08	2007337.7	2.1149695e+09	1.3710585e+09	16867547	53129157	1.0182098e+08	2005924.5	1.7387014e+09	24817032	2.2120969e+08	68558572	94347270	19998729	30038008	3043336.1	2.1432392e+08	49015239	1760242.7	8.6614473e+08	1.2796437e+08	1.1063617e+08	44440241	1.7921242e+08	4.0587302e+08	1452708.3
Taurine	1.1779939e+10	7.982583e+09	1.0920619e+10	9.6070803e+09	1.0197708e+10	1.5111754e+10	7.8801867e+09	1.4895191e+10	1.3198148e+10	1.2575083e+10	8.930015e+09	1.2884056e+10	1.352941e+10	1.2954818e+10	1.3705641e+10	1.2887383e+10	1.0435453e+10	1.0701398e+10	1.1564489e+10	1.0066054e+10	1.0424034e+10	9.2970979e+09	9.4323826e+09	1.3004237e+10	1.3721377e+10	8.4705389e+09	9.2492615e+09	1.1072513e+10	6.8685001e+09	1.6175872e+10	1.1586204e+10	5.1497543e+09	1.2230645e+10	9.0734692e+09	1.2801634e+10	1.2705339e+10	1.1441541e+10	1.3211551e+10	7.5973965e+09	8.867538e+09	1.0354177e+10	1.2057031e+10	1.4543162e+10	5.7051468e+09	1.4383562e+10	9.5221692e+09	1.2375956e+10	1.1204702e+10	1.0267955e+10	9.2783138e+09	1.0428548e+10	9.6841299e+09	1.4763398e+10	1.5440221e+10	1.0964218e+10	1.5029384e+10	8.7400521e+09	1.3651295e+10	1.2144566e+10	7.7305891e+09	8.4057261e+09	6.6287115e+09	1.2921846e+10	1.4825452e+10	1.2460922e+10	1.2294502e+10	9.7330672e+09	6.614156e+09	8.943112e+09	1.1029934e+10	1.0808778e+10	1.1543589e+10	1.1079018e+10	1.041954e+10	8.7040069e+09
Taurocyamine	2481747.9	2555920.5	6232239.5	14139427	5489623	5084553.5	2028659	5744603.4	4630662.1	5554498.5	4734717.9	4098114.2	7429167	7813508.7	18155101	4811628.1	3196066.5	8298048.6	2478702.4	2474715.5	4931647.2	7138523.8	4780233.4	21615797	3720421	3282462	2589866.6	5948922.9	15048957	7058684	5496823	2976084.3	5640224.5	1846048.8	6771388.8	19851696	7772959.9	4378295.5	1917108.8	2979817.9	4389994.8	2928189.6	13063164	5240134.8	3285701	2283976.6	6995417.6	3460016.9	1954201.6	4259571.1	1413025.5	6393935.6	13137654	5623103.1	21973595	6666990.3	6897985.8	8194572.2	13166604	15162491	46398742	637415.14	14079992	23829568	12168916	14185691	11735170	3782182.4	10466471	28876748	34989989	5333496.5	17855189	3877214	2855482.6
Thioproline	9437224.8	52682428	16697280	9505662.9	19098857	7834881.2	9256151.3	2937957.2	3445042.1	21011203	1.2462244e+08	5644466	7560150.4	9179928.3	21827625	10256481	23085861	15873501	3602809.7	4552440.2	72084259	13563161	14557106	6905804.4	8059217	5623027.8	6057243.2	1999564.5	4800847.1	3841305.1	3249184.5	4116350.8	1361044.6	7398292.8	4516393.8	2379777	3758515.2	7025651.5	18584725	2822677.1	12329064	3790557.8	1072843.1	3912982.4	1374056.4	6583210.1	409116.91	2236007.3	6273537.7	1455376.4	1585113.9	1605961.1	1823850.8	1887675.6	6687754.3	4277748.6	709683.45	1359112.9	4129590.6	781666.18	895385.53	857410.66	139901.48	1546600.1	955057.32	1397730.2	2257053.1	1921990.3	2064403.4	950887.39	3219559.5	5770967.6	1722277.9	803957.64	5718872.6
Thr-Arg	36147923	91299.126	1263211.6	1892967	2129104.6	5990089.4	21057889	5464628.9	4775843.6	1534962.1	509014.25	2866634.6	1410346	1625181.7	3214673.7	2076049.2	3099912.4	1251354.9	1010625.1	3337360.8	1669445.5	3119334.4	3511337.7	4561562.3	6465424.7	5366733.2	4978234.3	6140494.8	761882.87	5568663.4	3236166.5	11695850	6889695.2	3615182.8	4883273.4	2743331	2537510.8	2376211.1	3222804.1	3009061.4	2750859.6	7761977.4	8875311.6	2529810.3	8810533.8	4497657.9	3742615.1	3357001.7	4788044.6	5920505.7	1922647.3	2027991.2	4771689.3	1947166.2	7488867.8	1565129.2	3819060.4	4148024.7	2105466.3	1971877.9	1404527.7	375890.33	2235036.1	3852802.6	2805759.8	2119974.1	1859075.1	1530149.1	3713413.8	2246585.5	3142098.3	1960898.5	2332469.8	2997567.5	14607956
Threonate	4.7140481e+08	4.1818695e+08	8.0482116e+08	6.704588e+08	9.4019243e+08	1.2343275e+09	4.2387924e+08	6.8986636e+08	7.5713584e+08	1.4165893e+09	5.145903e+08	8.4571697e+08	1.3904128e+09	9.4379665e+08	9.935923e+08	1.0911091e+09	8.1578496e+08	1.2309649e+09	1.5700186e+09	2.3296971e+08	9.3616274e+08	6.0464567e+08	3.2692324e+08	8.0944177e+08	7.0487066e+08	3.8121276e+08	6.6110772e+08	8.5723561e+08	3.1411961e+08	5.3754823e+08	6.2458515e+08	3.1419312e+08	6.0136661e+08	5.1546978e+08	8.4827209e+08	5.6622405e+08	6.5505752e+08	5.8890584e+08	6.8404953e+08	5.6191579e+08	8.5199564e+08	6.5842386e+08	7.8406137e+08	3.4504772e+08	4.2007203e+08	7.5241666e+08	4.3899316e+08	1.2030456e+09	1.1171988e+09	3.8279834e+08	4.5497895e+08	5.3233169e+08	4.7555472e+08	4.9869551e+08	4.5737604e+08	4.4132021e+08	4.3916063e+08	4.8480014e+08	7.3644033e+08	4.9732507e+08	6.5434901e+08	2.8066822e+08	2.1374747e+08	3.6690015e+08	5.0956634e+08	7.4066524e+08	6.7783e+08	1.3178581e+09	4.4404881e+08	4.6288635e+08	9.4562159e+08	6.1739813e+08	4.9863196e+08	4.1600824e+08	6.7469746e+08
Threonine	2.8933714e+08	5.0477551e+08	2.0903726e+08	1.9510212e+08	1.9602832e+08	1.6575739e+08	1.5492269e+08	2.3207891e+08	2.0317018e+08	1.6177734e+08	5.5804085e+08	2.4981464e+08	1.9466097e+08	1.4895965e+08	2.4757092e+08	1.6284023e+08	1.6537527e+08	1.5197736e+08	98392288	62285513	77997121	1.4529751e+08	79927352	4.3481884e+08	2.507472e+08	93147465	1.3031642e+08	2.4726299e+08	54986868	2.2635776e+08	2.0042876e+08	76573120	2.7589846e+08	99033573	1.6292996e+08	1.8246733e+08	2.2499011e+08	2.5114629e+08	1.0080444e+08	1.5469545e+08	1.8683437e+08	1.5336159e+08	2.2011575e+08	96820608	2.6410598e+08	82833640	3.9866428e+08	2.3883648e+08	1.5329981e+08	2.2968111e+08	79249288	1.0237898e+08	3.2527476e+08	3.7169454e+08	2.5050833e+08	2.4863825e+08	1.8879454e+08	1.3617205e+08	1.7707102e+08	1.3886418e+08	1.1053619e+08	56520447	2.1378674e+08	2.300519e+08	3.3929177e+08	2.1491554e+08	1.9225268e+08	2.261253e+08	1.2853323e+08	2.2580257e+08	3.7201935e+08	1.4486295e+08	1.0125833e+08	1.125846e+08	2.241775e+08
trans-Aconitate	82885972	1.0245517e+08	91149516	88592816	1.3669384e+08	1.2228916e+08	70937819	1.5178592e+08	1.0896577e+08	1.241865e+08	1.4046003e+08	1.2846479e+08	1.2014968e+08	96063977	1.2138852e+08	1.3255385e+08	1.1461301e+08	83978340	95770481	45933317	1.6715527e+08	39220252	71401013	1.005123e+08	85664747	99964827	60351933	56323223	79941232	75298337	95317525	33189985	68982776	62966244	67927330	1.1850054e+08	54962617	1.5708607e+08	53906268	92719565	91996124	67708495	1.0752554e+08	52360880	1.1850403e+08	1.0831154e+08	97757995	1.2262579e+08	1.0076479e+08	76883833	98488657	74825881	1.2469314e+08	87361383	1.0763762e+08	72089462	91504442	47152815	95958762	80314011	39970157	39006461	74171092	95038163	1.2386873e+08	56778731	78333824	73469136	1.1859625e+08	1.0231476e+08	1.120088e+08	60873694	67766731	1.1181168e+08	47886031
Trigonelline	10358144	24835121	88032993	12009934	78828169	23801838	6903133.1	22238896	62542831	94154252	32574333	28772106	80232649	1.2872453e+08	1.3076681e+08	1.0152669e+08	98840872	47331634	91192331	71081293	91644851	67075158	77448681	29065780	26168827	89092554	36364772	26827818	63128330	23734291	22257904	35958965	22058125	52473882	30510928	21225653	22121890	32780207	68550538	23535308	85335124	36802551	18072772	52252296	27723510	90434491	28340047	44613466	67355628	23175961	97317218	30995068	34354312	32176319	56402877	39135657	22539115	1.1660484e+08	23417386	15325194	17996890	32223036	21418022	27717386	21226728	21766411	55524228	17506046	77178071	22332103	21509640	1.0105267e+08	81885984	23755348	21684553
Tryptophan	46507718	2.0192257e+08	51841444	44176648	71538057	59595595	32624422	50508529	59589515	51928913	3.2026191e+08	43822407	75725814	73099685	1.1508357e+08	62916370	66769243	40904168	57650231	41446330	1.5236448e+08	42474199	52587532	97972262	47443903	50561280	46260741	36122420	21754934	60159571	40090006	33368551	60747074	27420919	37049269	41158708	37038158	81126929	43202230	35708772	60797130	36424395	29525271	30378530	43580346	47496183	59747990	81444236	90001248	66502140	53658816	41991808	80724346	68277649	74564410	92530875	48594126	41835673	1.0166144e+08	30293690	42227750	42973513	29719313	54121404	57538323	72699640	30911344	30430664	49005705	49671034	49918298	30469773	37771327	32313912	24482319
Tyr-Arg	996874.91	437833.09	550288.59	1022884.9	684712.06	723919.86	1092006.9	1300449.3	1141548.7	928384.03	266831.53	816177.52	553611.58	614257.38	1091227.3	788013.78	1066310.5	495125.28	379162.97	1218414.3	1735083.2	1091818.6	10715580	1723419.3	1785570.4	1635677	1394185.9	1122956	490007.69	1092167.4	1458006.5	3562074.9	1077102	1218261.2	1674675.1	501364.74	1184805.8	626388.71	1433467.9	1004753.7	1241001.8	2158333.4	1836798.5	841402	850538.17	1551424.2	390078.54	1405779.6	1769757.7	823621.05	1173908.1	518617.91	437186	129416.5	1817990.8	1022373.8	3381654.1	600623.84	2424959.4	738895.21	400101.67	2472245.8	38854.37	687285.99	318461.06	555749.81	551722.87	857147.04	525976.95	589986.25	886047.96	2321243.5	487446.62	260686.84	1913421.5
Tyrosine	1.4717872e+08	4.6485653e+08	1.472582e+08	2.0629873e+08	1.2124043e+08	1.1869992e+08	1.0176306e+08	1.0085954e+08	1.1287624e+08	1.1867783e+08	7.1190614e+08	75625544	1.2993548e+08	3.6857764e+08	1.4613743e+08	1.0206922e+08	1.8248924e+08	70372204	1.8435013e+08	1.1964704e+08	1.7785261e+08	1.8324025e+08	1.0555175e+08	1.5668061e+08	59927888	1.5465852e+08	1.0854968e+08	66589666	93690762	84640909	61498027	48191954	1.1276087e+08	1.2604762e+08	66531453	79748393	58450162	89468790	1.074235e+08	77609205	1.7037016e+08	1.5630037e+08	69048351	2.1485462e+08	86345459	2.0550408e+08	1.3006375e+08	1.5394964e+08	1.3318965e+08	1.024574e+08	2.2788987e+08	74375261	1.0202426e+08	93836446	80221583	78758347	88585656	1.6247934e+08	84495062	95533392	71269109	2.1984486e+08	56612650	87452001	80249286	61595910	1.2731384e+08	1.367008e+08	1.0155101e+08	45095029	90839163	1.011664e+08	1.1556993e+08	54557122	99886232
UDP-D-galacturonate	399322.55	229574.63	263966.65	382033.6	245098.17	320479.18	187752.3	1392984.6	781941.49	277334.41	502234.52	820773.06	303206.01	588382.62	528925.34	337551.61	413804.72	322876.47	325149.07	1218140	213179.01	1096635.9	738096.9	451511.68	525898.95	700430.41	1239066.7	845323.66	670361.45	1234893.5	1367158.1	135976.52	555920.32	209707.37	583712.8	1444625.5	1094797.5	750761.59	667698.34	676574.02	306586.56	350958.86	845115.98	432321.7	1390529.7	366120.98	595962.91	197339.06	110060.62	158995.73	601394.13	284790.61	518241.75	1564200.4	590893.43	667392.58	865838.44	1022301.8	830437.61	356240.34	230721.06	56288.064	1863918.6	1300869.6	856727.37	318515.03	804213.92	184465.41	134918.71	365445.55	508308.49	330072.32	246382.78	890924.27	114432.23
UDP-glucose	1.59947e+08	1.2197018e+08	2.1207585e+08	1.0066622e+08	1.4335222e+08	2.2230843e+08	76269095	1.9094418e+08	2.0011307e+08	2.0013725e+08	1.5624653e+08	1.6085091e+08	2.567952e+08	2.7293017e+08	2.2112785e+08	2.482327e+08	1.8243945e+08	1.3040788e+08	1.8604171e+08	1.9248291e+08	1.9965527e+08	1.6110229e+08	1.1626173e+08	2.7261489e+08	1.2522747e+08	1.07892e+08	1.1678975e+08	1.4170158e+08	1.6208363e+08	1.9141658e+08	1.7368718e+08	62568017	1.4084246e+08	1.1894584e+08	1.480342e+08	1.5530288e+08	1.6653853e+08	2.0060847e+08	1.2746263e+08	1.2922499e+08	1.7890375e+08	1.6210071e+08	1.5948173e+08	1.7821487e+08	1.6378557e+08	1.675264e+08	2.2508259e+08	1.5285849e+08	1.4551138e+08	1.5125086e+08	2.5791239e+08	1.359482e+08	2.8425056e+08	2.5222351e+08	1.8376639e+08	2.9028007e+08	2.0312414e+08	3.0562346e+08	1.7635411e+08	1.4044259e+08	1.9137191e+08	75291685	1.7292073e+08	1.9049339e+08	2.1569923e+08	2.0618995e+08	1.8421976e+08	1.2396546e+08	2.5293238e+08	2.8891859e+08	1.3181106e+08	3.3136327e+08	2.6123571e+08	1.953852e+08	93989950
UDP-N-acetylglucosamine	2.0102714e+08	1.4757703e+08	2.0170868e+08	1.7459141e+08	1.6824579e+08	3.0500816e+08	1.3542566e+08	1.6999529e+08	2.0891396e+08	1.9160983e+08	1.7348962e+08	2.2633004e+08	2.8764972e+08	2.3042153e+08	2.830027e+08	2.3309274e+08	1.6744554e+08	1.055573e+08	1.964249e+08	1.2816569e+08	2.3623113e+08	1.2939295e+08	1.1140371e+08	2.2339041e+08	1.674311e+08	1.4673954e+08	98098817	1.6859659e+08	1.0586911e+08	1.7918508e+08	1.8230116e+08	62315701	2.047161e+08	1.3900696e+08	1.626668e+08	1.5583857e+08	1.6328894e+08	2.6322821e+08	1.0985069e+08	1.0239404e+08	2.0541086e+08	1.6066528e+08	1.2543536e+08	82533101	1.9083607e+08	1.5360986e+08	2.2953686e+08	2.4030191e+08	1.7752841e+08	1.9584269e+08	1.4782358e+08	99875863	2.2996398e+08	2.4317783e+08	1.3205753e+08	2.7417132e+08	2.5194925e+08	2.6216842e+08	1.7491924e+08	1.2086794e+08	1.3940597e+08	74929674	1.7993998e+08	1.7887185e+08	1.7060444e+08	1.6632357e+08	1.3253156e+08	1.5291812e+08	2.3773176e+08	1.969597e+08	1.2097521e+08	2.2712632e+08	1.9741917e+08	2.1757539e+08	1.4241856e+08
Uracil	8103315.6	1877918.8	1219564.3	1795270.2	610474.47	15633454	1984531.2	3597022.3	1651050.9	1115593.6	1397885.3	1268129.1	1042047.7	3320299.8	1698747.6	1463885.2	1645626.8	2445858.9	7256426.7	2203396.8	54815154	13700807	2282827.4	6471581.9	11698386	8561289.6	3304257.1	2901162.3	3157427.2	3168310.8	3544586.1	12125989	24382592	21288707	11501820	1058425.9	4394096.1	23573102	12192103	2016687.5	34356724	5409001.5	3762288.8	18088241	4291999.2	40081176	5361970.9	19200050	17695007	14361234	5144576.7	4161587.8	11033512	2985344.3	4873493.9	1369354.5	5464438.9	3865780.7	3598907.2	8733035.1	3441292	8344254.3	1500779.8	3292404.9	4158572.8	1440583.1	3032372.1	11738251	1001909.3	23707457	3950241.7	2687237.6	3594116.9	3790331.8	3965762.6
Urate	15231303	3.5534012e+08	2.2327875e+08	77473407	1.7342547e+08	1.4678481e+08	24493992	30001451	88132957	4.1300998e+08	7.533287e+08	1.5350326e+08	1.5136197e+08	2.5014629e+08	1.2032984e+08	79749681	2.9079925e+08	5.1432114e+08	3.8012462e+08	57716458	50527634	61774056	2.29854e+08	20519991	3.3945097e+08	26198873	70709045	82565489	35621068	1.7148821e+08	14176942	1.0044284e+08	40220205	97700563	1.1657769e+08	96845409	38616309	44108187	35385919	27398523	16311023	1.8823229e+08	65856181	1.1125988e+09	22947102	47389598	51045530	19242546	25218852	35339968	71210240	1.3188189e+08	46084451	63709385	7717132.9	1.4925756e+08	57953182	1.1104675e+08	77459504	17308397	1.5902554e+08	22816275	83867642	25599925	64521041	86168319	53713735	2.0870594e+08	27890014	2.9641093e+08	67159189	1.1142194e+08	76175312	1.1582864e+08	1.3241271e+08
Uridine	6785307.1	8131958.7	2708293.7	1737989.1	1884525.2	4938351.4	2320488.4	1827588.6	2664370.2	2206159.2	17270075	1956155.3	2969167.3	3566757	2569317.8	2648035.3	2343142	1385612.4	1590888.6	1880386.1	7820104.4	1967006.6	3263803.5	1874673.1	2248105	1761211.4	2649805	1191834.2	1843424.6	2213940.8	1354566.1	1497940.5	1286319.3	1274214.1	1286384.4	2731122.3	2371436.6	1769538.1	3128576.8	1074437.1	5316692.8	1176153.6	1617424.3	1001996.1	1549660.2	2520865.2	905800.46	1447195.4	1657450.3	1262031.2	2843576.5	1184916.1	1854294.2	3633601.7	1610396.8	2587716	4911687	2898602	4264701.8	1739373.4	2522671.1	1079110.6	2129422.6	3390894.8	4217585.8	2607010.7	1765180.2	4037043.4	2009106.3	2684142.7	2558191.2	2290659.5	2718721	2692322.9	2544072.2
Uridine diphosphate	74840370	17732962	18718812	16989578	20880480	12474238	32479911	9646206.9	13642412	14675736	14024103	22320581	9904669.1	21631763	18248545	13975558	22930691	8184216.8	7938773.3	19442238	28403296	18772405	22523203	9585382.5	10546129	16800755	14161635	10188139	17683258	7960888.9	12005175	6255547.1	5783962.5	9082957.8	5762510.4	15568839	9134151.7	12623380	19113493	15951963	15848874	6278359.6	7516250.4	10741721	6992284.7	18420216	11343483	9317304.4	7829110.4	6691390.7	21878215	9497247.9	14531490	11673854	19423954	16484731	15746494	16786049	15237063	8387937.6	5746776.8	2675582.2	12836371	12744051	19097658	5440728.6	13268759	10209395	13230549	20556142	6737465.9	17919173	16491666	19496561	30275458
Uridine monophosphate	43573682	1389956.3	1294031.2	1942212.1	1811813.3	1688832.2	5482884.9	2050771.1	1302108.6	1139827	1032044.7	1830053	1417301	1210039.9	1223881	1420206.3	1284205.1	635692.66	756475.45	1539076.2	1982874.8	1771295.3	2769199.1	1420191.2	2244258.5	989873.8	2454804.8	2411347	1404637.9	1605912.7	1746142.5	1131875	1216832.7	1093961.8	1162206	1644470.3	3575821.8	1279150.9	2207726	1876999.5	2094351.4	1072640.8	3221733	768095.03	1703518.1	1450869.5	2072233.9	1631101.4	884257.39	1642411.8	1677928.3	1631836.3	1831225.6	1751437.5	1816219.7	2148891.7	5427922.7	2778313.4	2347041.8	1880257.7	2431153.2	1349615.6	2624487.4	1924414	3279152.6	2580825	5075927.7	3493014.5	1889446.6	3115718.4	2293750.6	1768796.8	4305638.5	4521891.8	16145015
Uridine triphosphate	35611665	61410810	36918896	26763911	46388668	41918063	31662257	29430934	37779770	44785680	79077716	39406010	28415231	75939835	82753010	48951058	54938765	30017159	32983402	30658933	1.0885744e+08	35022182	28933693	25186731	18775478	33484218	18456432	23414061	44659961	24568206	33331571	15398164	14657447	14785058	12553534	39053900	33295498	34541715	37181120	23385398	34105758	13230549	20130490	19392193	21981669	43172032	21919030	14935761	20359872	15776064	47745240	15939299	36735226	36365687	28689613	44929577	36719257	34927662	37716027	21214183	10057232	627585.24	12814743	34847575	36039681	13123349	32594681	17820481	16016157	31922260	21518005	21347652	10524491	24206571	7665899.4
