date,META,AAPL,AMZN,NFLX,GOOGL,NVDA,AZN
2025-04-11,543.570000,198.150000,184.870000,91.829000,157.140000,110.930000,132.680000
2025-04-14,531.480000,202.520000,182.120000,93.128000,159.070000,110.710000,131.310000
2025-04-15,521.520000,202.140000,179.590000,97.628000,156.310000,112.200000,134.220000
2025-04-16,502.310000,194.270000,174.330000,96.163000,153.330000,104.490000,134.080000
2025-04-17,501.480000,196.980000,172.610000,97.303000,151.160000,101.490000,139.800000
2025-04-21,484.660000,193.160000,167.320000,98.791000,147.670000,96.910000,132.380000
2025-04-22,500.280000,199.740000,173.180000,104.034000,151.470000,98.890000,129.150000
2025-04-23,520.270000,204.600000,180.600000,104.959000,155.350000,102.710000,135.750000
2025-04-24,533.150000,208.370000,186.540000,109.687000,159.280000,106.430000,137.240000
2025-04-25,547.270000,209.280000,188.990000,110.153000,161.960000,111.010000,134.750000
2025-04-28,549.740000,210.140000,187.700000,111.038000,160.610000,108.730000,138.759900
2025-04-29,554.440000,211.210000,187.390000,112.564000,160.160000,109.020000,144.940000
2025-04-30,549.000000,212.500000,184.420000,113.172000,158.800000,108.920000,145.640000
2025-05-01,572.210000,213.320000,190.200000,113.347000,161.300000,111.610000,140.630000
2025-05-02,597.020000,205.350000,189.980000,115.649000,164.030000,114.500000,146.740000
2025-05-05,599.270000,198.890000,186.350000,113.406000,164.210000,113.820000,145.960000
2025-05-06,587.310000,198.510000,185.010000,113.769000,163.230000,113.540000,138.940000
2025-05-07,596.810000,196.250000,188.710000,115.541000,151.380000,117.060000,138.660000
2025-05-08,598.010000,197.490000,192.080000,114.443000,154.280000,117.370000,134.099900
2025-05-09,592.490000,198.530000,193.060000,114.022000,152.750000,116.650000,135.220000
2025-05-12,639.430000,210.790000,208.640000,111.000000,158.460000,123.000000,135.360000
2025-05-13,656.030000,212.930000,211.370000,113.844000,159.530000,129.930000,135.360000
2025-05-14,659.360000,212.330000,210.250000,115.099000,165.370000,135.340000,135.360000
2025-05-15,643.880000,211.450000,205.170000,117.798000,163.960000,134.830000,135.880000
2025-05-16,640.340000,211.260000,205.590000,119.153000,166.190000,135.400000,134.460000
2025-05-19,640.430000,208.780000,206.160000,119.164000,166.540000,135.570000,141.000000
2025-05-20,637.100000,206.860000,204.070000,119.202000,163.980000,134.380000,138.680000
2025-05-21,635.500000,202.090000,201.120000,119.463000,168.560000,131.800000,138.240000
2025-05-22,636.570000,201.360000,203.100000,118.797000,170.870000,132.830000,141.120000
2025-05-23,627.060000,195.270000,200.990000,118.539000,168.470000,131.290000,143.250000
2025-05-27,642.320000,200.210000,206.020000,121.157000,172.900000,135.500000,143.975000
2025-05-28,643.580000,200.420000,204.720000,120.855000,172.360000,134.810000,143.975000
2025-05-29,645.050000,199.950000,205.700000,118.486000,171.860000,139.190000,143.100000
2025-05-30,647.490000,200.850000,205.010000,120.723000,171.740000,135.130000,141.500000
2025-06-02,670.900000,201.700000,206.650000,121.898000,169.030000,137.380000,142.500000
2025-06-03,666.850000,203.270000,205.710000,121.794000,166.180000,141.220000,142.480000
2025-06-04,687.950000,202.820000,207.230000,123.966000,168.050000,141.920000,145.625000
2025-06-05,684.620000,200.630000,207.910000,125.052000,168.210000,139.990000,142.750000
2025-06-06,697.710000,203.920000,213.570000,124.147500,173.680000,141.720000,144.319900
2025-06-09,694.060000,201.450000,216.980000,122.446000,176.090000,142.630000,146.520000
2025-06-10,702.400000,202.670000,217.610000,120.362000,178.600000,143.960000,146.625000
2025-06-11,694.140000,198.780000,213.200000,121.988000,177.350000,142.830000,148.215000
2025-06-12,693.360000,199.200000,213.240000,121.503000,175.700000,145.000000,150.104900
2025-06-13,682.870000,196.450000,212.100000,121.215000,174.670000,141.970000,148.039900
2025-06-16,702.120000,198.420000,216.100000,122.535000,176.770000,144.690000,148.350000
2025-06-17,697.230000,195.640000,214.820000,122.067000,175.950000,144.120000,140.970000
2025-06-18,695.770000,196.580000,212.520000,122.229000,173.320000,145.480000,143.600000
2025-06-20,682.350000,201.000000,209.690000,123.141000,166.640000,143.850000,139.690100
2025-06-23,698.530000,201.500000,208.470000,125.354000,165.190000,144.170000,142.010000
2025-06-24,712.200000,200.300000,212.770000,127.911000,166.770000,147.900000,142.010000
2025-06-25,708.680000,201.560000,211.990000,127.525000,170.680000,154.310000,146.200000
2025-06-26,726.090000,201.000000,217.120000,130.667000,173.540000,155.020000,139.925000
2025-06-27,733.630000,201.080000,223.300000,132.312000,178.530000,157.750000,138.180000
2025-06-30,738.090000,205.170000,219.390000,133.913000,176.230000,157.990000,138.180000
2025-07-01,719.220000,207.820000,220.460000,129.360000,175.840000,153.300000,139.710000
2025-07-02,713.570000,212.440000,219.920000,128.486000,178.640000,157.250000,143.880000
2025-07-03,719.010000,213.550000,223.410000,129.718000,179.530000,159.340000,140.685000
2025-07-07,718.350000,209.950000,223.470000,128.962000,176.790000,158.240000,142.630000
2025-07-08,720.670000,210.010000,219.360000,127.531000,174.360000,160.000000,140.150000
2025-07-09,732.780000,211.140000,222.540000,128.828000,176.620000,162.880000,141.400000
2025-07-10,727.240000,212.410000,222.260000,125.059000,177.620000,164.100000,141.400000
2025-07-11,717.510000,211.160000,225.020000,124.511000,180.190000,164.920000,140.259900
2025-07-14,720.920000,208.620000,225.690000,126.195000,181.560000,164.070000,143.150000
2025-07-15,710.390000,209.110000,226.350000,126.027000,182.000000,170.700000,140.400000
2025-07-16,702.910000,210.160000,223.190000,125.031000,182.970000,171.370000,142.020000
2025-07-17,701.410000,210.020000,223.880000,127.417000,183.580000,173.000000,142.020000
2025-07-18,704.280000,211.180000,226.130000,120.924000,185.060000,172.410000,142.020000
2025-07-21,712.965000,212.480000,229.300000,123.327000,190.100000,171.380000,139.700000
2025-07-22,704.810000,214.400000,227.470000,119.008000,191.340000,167.030000,141.900000
2025-07-23,713.580000,214.150000,228.290000,117.678000,190.230000,170.780000,147.300000
2025-07-24,714.800000,213.760000,232.230000,118.076000,192.170000,173.740000,146.920000
2025-07-25,712.680000,213.880000,231.440000,118.049000,193.180000,173.500000,146.920000
2025-07-28,717.630000,214.050000,232.790000,117.460000,192.580000,176.750000,144.100000
2025-07-29,700.000000,211.270000,231.010000,116.874000,195.750000,175.510000,150.480000
2025-07-30,695.210000,209.050000,230.190000,118.420000,196.530000,179.270000,155.670000
2025-07-31,773.440000,207.570000,234.110000,115.940000,191.900000,177.870000,147.390000
2025-08-01,750.010000,202.380000,214.750000,115.860000,189.130000,173.720000,147.500000
2025-08-04,776.370000,203.350000,211.650000,117.099000,195.040000,180.000000,150.320000
2025-08-05,763.460000,202.920000,213.750000,114.787000,194.670000,178.260000,150.290000
2025-08-06,771.990000,213.250000,222.310000,117.848000,196.090000,179.420000,148.680000
2025-08-07,761.830000,220.030000,223.130000,118.037000,196.520000,180.770000,147.235000
2025-08-08,769.300000,229.350000,222.690000,121.164000,201.420000,182.700000,141.772000
2025-08-11,765.870000,227.180000,221.300000,121.831000,201.000000,182.060000,146.120000
2025-08-12,790.000000,229.650000,221.470000,122.528000,203.340000,183.160000,148.280000
2025-08-13,780.080000,233.330000,224.560000,120.444000,201.960000,181.590000,154.300000
2025-08-14,782.130000,232.780000,230.980000,123.056000,202.940000,182.020000,155.750000
2025-08-15,785.230000,231.590000,231.030000,123.895000,203.900000,180.450000,155.500000
2025-08-18,767.370000,230.890000,231.490000,124.509000,203.500000,182.010000,160.460000
2025-08-19,751.480000,230.560000,228.010000,121.415000,201.570000,175.640000,160.460000
2025-08-20,747.720000,226.010000,223.810000,121.386000,199.320000,175.400000,157.800000
2025-08-21,739.100000,224.900000,221.950000,120.621000,199.750000,174.980000,157.800000
2025-08-22,754.790000,227.760000,228.840000,120.465000,206.090000,177.990000,157.090000
2025-08-25,753.300000,227.160000,227.940000,121.807000,208.490000,179.810000,162.980000
2025-08-26,754.100000,229.310000,228.710000,122.609000,207.140000,181.770000,160.300000
2025-08-27,747.380000,230.490000,229.120000,122.350000,207.480000,181.600000,160.650000
2025-08-28,751.110000,232.560000,231.600000,123.145000,211.640000,180.170000,158.199900
2025-08-29,738.700000,232.140000,229.000000,120.825000,212.910000,174.180000,161.130000
2025-09-02,735.110000,229.720000,225.340000,121.411000,211.350000,170.780000,160.660000
2025-09-03,737.050000,238.470000,225.990000,122.618000,230.660000,170.620000,162.259900
2025-09-04,748.650000,239.780000,235.680000,125.748000,232.300000,171.660000,162.000000
2025-09-05,752.450000,239.690000,232.330000,124.382000,235.000000,167.020000,164.500000
2025-09-08,752.300000,237.880000,235.840000,124.476000,234.040000,168.310000,164.500000
2025-09-09,765.700000,234.350000,238.240000,126.325000,239.630000,170.760000,160.539900
2025-09-10,751.980000,226.790000,230.330000,124.771000,239.170000,177.330000,160.139900
2025-09-11,750.900000,230.030000,229.950000,120.350000,240.370000,177.170000,162.000000
2025-09-12,755.590000,234.070000,228.150000,118.844000,240.800000,177.820000,159.560000
2025-09-15,764.700000,236.700000,231.430000,120.226000,251.610000,177.750000,154.580000
2025-09-16,779.000000,238.150000,234.050000,120.051000,251.160000,174.880000,153.002800
2025-09-17,775.715000,238.990000,231.620000,122.850000,249.530000,170.290000,156.025000
2025-09-18,780.250000,237.880000,231.230000,120.778000,252.030000,176.240000,153.385000
2025-09-19,778.380000,245.500000,231.480000,122.697000,254.720000,176.670000,154.380000
2025-09-22,765.160000,256.080000,227.630000,122.737000,252.530000,183.610000,156.820000
2025-09-23,755.400000,254.430000,220.710000,121.847000,251.660000,178.430000,150.740000
2025-09-24,760.660000,252.310000,220.210000,120.395000,247.140000,176.970000,149.039900
2025-09-25,748.910000,256.870000,218.150000,120.824000,245.790000,177.690000,149.750000
2025-09-26,743.750000,255.460000,219.780000,121.061000,246.540000,178.190000,146.160000
2025-09-29,743.400000,254.430000,222.170000,120.641000,244.050000,181.850000,146.099900
2025-09-30,734.380000,254.630000,219.570000,119.892000,243.100000,186.580000,149.500000
2025-10-01,717.340000,255.450000,220.630000,117.090000,244.900000,187.240000,162.555000
2025-10-02,727.050000,257.130000,222.410000,116.253000,245.690000,188.890000,164.675000
2025-10-03,710.560000,258.020000,219.510000,115.332000,245.350000,187.620000,170.510000
2025-10-06,715.660000,256.690000,220.900000,116.331000,250.430000,185.540000,172.300000
2025-10-07,713.080000,256.480000,221.780000,119.106000,245.760000,185.040000,170.000000
2025-10-08,717.840000,258.060000,225.220000,121.425000,244.620000,189.110000,172.100000
2025-10-09,733.510000,254.040000,227.740000,123.107000,241.530000,192.570000,169.850000
2025-10-10,705.300000,245.270000,216.370000,122.008000,236.570000,183.160000,169.335300
2025-10-13,715.700000,247.660000,220.070000,121.903000,244.150000,188.320000,169.335300
2025-10-14,708.650000,247.770000,216.390000,121.535000,245.450000,180.030000,169.100000
2025-10-15,717.550000,249.340000,215.570000,120.329000,251.030000,179.830000,168.065000
2025-10-16,712.070000,247.450000,214.470000,118.359000,251.460000,181.810000,169.120000
2025-10-17,716.915000,252.290000,213.040000,119.936000,253.300000,183.220000,170.880000
2025-10-20,732.170000,262.240000,216.480000,123.856000,256.550000,182.640000,166.979900
2025-10-21,733.270000,262.770000,222.030000,124.135000,250.460000,181.160000,168.280000
2025-10-22,733.410000,258.450000,217.950000,111.637000,251.690000,180.280000,168.280000
2025-10-23,734.000000,259.580000,221.090000,111.359000,253.080000,182.160000,168.240000
2025-10-24,738.360000,262.820000,224.210000,109.469000,259.920000,186.260000,163.750000
2025-10-27,750.820000,268.810000,226.970000,109.456000,269.270000,191.490000,163.990000
2025-10-28,751.440000,269.000000,229.250000,110.250000,267.470000,201.030000,165.580000
2025-10-29,751.670000,269.700000,230.300000,110.041000,274.570000,207.040000,163.675000
2025-10-30,666.470000,271.400000,222.860000,108.900000,281.480000,202.890000,163.675000
2025-10-31,648.350000,270.370000,244.220000,111.886000,281.190000,202.490000,163.675000
2025-11-03,637.710000,269.050000,254.000000,110.009000,283.720000,206.880000,161.900000
2025-11-04,627.320000,270.040000,249.320000,109.296000,277.540000,198.690000,165.260000
2025-11-05,635.950000,270.140000,250.200000,109.846000,284.310000,195.210000,165.260000
2025-11-06,618.940000,269.770000,243.040000,109.702000,284.750000,188.080000,169.000000
2025-11-07,621.710000,268.470000,244.410000,110.366000,278.830000,188.150000,166.170000
2025-11-10,631.760000,269.430000,248.400000,112.007000,290.100000,199.050000,174.900000
2025-11-11,627.080000,275.250000,249.100000,113.644000,291.310000,193.160000,175.200000
2025-11-12,609.010000,273.470000,244.200000,115.750000,286.710000,193.800000,175.660000
2025-11-13,609.890000,272.950000,237.580000,115.423000,278.570000,186.860000,177.500000
2025-11-14,609.460000,272.410000,234.690000,111.217000,276.410000,190.170000,174.824900
2025-11-17,602.010000,267.460000,232.870000,110.290000,285.020000,186.600000,175.245000
2025-11-18,597.690000,267.440000,222.550000,114.090000,284.280000,181.360000,175.204900
2025-11-19,590.320000,268.560000,222.690000,110.000000,292.810000,186.520000,179.820000
2025-11-20,589.150000,266.250000,217.140000,105.670000,289.450000,180.640000,177.850000
2025-11-21,594.250000,271.490000,220.690000,104.310000,299.660000,178.880000,182.580000
2025-11-24,613.050000,275.920000,226.280000,106.970000,318.580000,182.550000,182.700000
2025-11-25,636.220000,276.970000,229.670000,104.400000,323.440000,177.820000,187.720000
2025-11-26,633.610000,277.550000,229.160000,106.140000,319.950000,180.260000,188.500000
2025-11-28,647.950000,278.850000,233.220000,107.580000,320.180000,177.000000,183.740000
2025-12-01,640.870000,283.100000,233.880000,109.130000,314.890000,179.920000,180.350000
2025-12-02,647.100000,286.190000,234.420000,109.350000,315.810000,181.460000,179.099900
2025-12-03,639.600000,284.150000,232.380000,103.960000,319.630000,179.590000,183.275000
2025-12-04,661.530000,280.700000,229.110000,103.220000,317.620000,183.380000,183.275000
2025-12-05,673.420000,278.780000,229.530000,100.240000,321.270000,182.410000,179.487500
2025-12-08,666.800000,277.890000,226.890000,96.790000,313.720000,185.550000,180.940000
2025-12-09,656.960000,277.180000,227.920000,96.710000,317.080000,184.970000,179.099900
2025-12-10,650.130000,278.780000,231.780000,92.710000,320.210000,183.780000,181.920000
2025-12-11,652.710000,278.030000,230.280000,94.090000,312.430000,180.930000,181.920000
2025-12-12,644.230000,278.280000,226.190000,95.190000,309.290000,175.020000,181.920000
2025-12-15,647.510000,274.110000,222.540000,93.770000,308.220000,176.290000,183.860000
2025-12-16,657.150000,274.610000,222.560000,94.570000,306.570000,177.720000,183.860000
2025-12-17,649.500000,271.840000,221.270000,94.790000,296.720000,170.940000,184.750000
2025-12-18,664.450000,272.190000,226.760000,94.000000,302.460000,174.140000,180.539900
2025-12-19,658.770000,273.670000,227.350000,94.390000,307.160000,180.990000,181.230000
2025-12-22,661.500000,270.970000,228.430000,93.230000,309.780000,183.690000,180.750000
2025-12-23,664.940000,272.360000,232.140000,93.500000,314.350000,189.210000,183.000000
2025-12-24,667.550000,273.810000,232.380000,93.640000,314.090000,188.610000,186.400000
2025-12-26,663.290000,273.400000,232.520000,94.470000,313.510000,190.530000,181.275000
2025-12-29,658.690000,273.760000,232.070000,94.150000,313.560000,188.220000,187.060000
2025-12-30,665.950000,273.080000,232.530000,93.780000,313.850000,187.540000,180.850000
2025-12-31,660.090000,271.860000,230.820000,93.760000,313.000000,186.500000,175.500000
2026-01-02,650.410000,271.010000,226.500000,90.990000,315.150000,188.850000,182.675000
2026-01-05,658.790000,267.260000,233.060000,91.460000,316.540000,188.120000,179.057000
2026-01-06,660.620000,262.360000,240.930000,90.650000,314.340000,187.240000,190.490000
2026-01-07,648.690000,260.330000,241.560000,90.730000,321.980000,189.110000,190.775000
2026-01-08,646.060000,259.040000,246.290000,90.530000,325.440000,185.040000,188.500000
2026-01-09,653.060000,259.370000,247.380000,89.460000,328.570000,184.860000,190.985000
2026-01-12,641.970000,260.250000,246.470000,89.410000,331.860000,184.940000,185.479900
2026-01-13,631.090000,261.050000,242.600000,90.320000,335.970000,185.810000,188.660000
2026-01-14,615.520000,259.960000,236.650000,88.550000,335.840000,183.140000,190.230000
2026-01-15,620.800000,258.210000,238.180000,88.050000,332.780000,187.050000,188.835000
2026-01-16,620.250000,255.530000,239.120000,88.000000,330.000000,186.230000,191.125000
2026-01-20,604.120000,246.700000,231.000000,87.260000,322.000000,178.070000,183.200000
2026-01-21,612.960000,247.650000,231.310000,85.360000,328.380000,183.320000,175.000000
2026-01-22,647.630000,248.350000,234.340000,83.540000,330.540000,184.840000,179.500000
2026-01-23,658.760000,248.040000,239.160000,86.120000,327.930000,187.670000,177.500000
2026-01-26,672.360000,255.410000,238.420000,85.700000,333.260000,186.470000,179.050000
2026-01-27,672.970000,258.270000,244.680000,85.580000,334.550000,188.520000,188.065000
2026-01-28,668.730000,256.440000,243.010000,84.640000,336.010000,191.520000,187.800000
2026-01-29,738.310000,258.280000,241.730000,83.160000,338.250000,192.510000,183.170000
2026-01-30,716.500000,259.480000,239.300000,83.490000,338.000000,191.130000,187.100000
2026-02-02,706.410000,270.010000,242.960000,82.760000,343.690000,185.610000,188.410000
2026-02-03,691.700000,269.480000,238.620000,79.940000,339.710000,180.340000,184.320000
2026-02-04,668.990000,276.490000,232.990000,80.160000,333.040000,174.190000,187.450000
2026-02-05,670.210000,275.910000,222.690000,80.870000,331.250000,171.880000,187.160000
2026-02-06,661.460000,278.120000,210.320000,82.200000,322.860000,185.410000,193.030000
2026-02-09,677.220000,274.620000,208.720000,81.470000,324.320000,190.040000,188.010000
2026-02-10,670.720000,273.680000,206.960000,82.210000,318.580000,188.540000,193.400000
2026-02-11,668.690000,275.500000,204.080000,79.620000,310.960000,190.050000,204.760000
2026-02-12,649.810000,261.730000,199.600000,75.860000,309.000000,186.940000,204.520000
2026-02-13,639.770000,255.780000,198.790000,76.870000,305.720000,182.810000,205.550000
2026-02-17,639.290000,263.880000,201.150000,77.000000,302.020000,184.970000,209.480000
2026-02-18,643.220000,264.350000,204.790000,77.990000,303.330000,187.980000,208.670000
2026-02-19,644.780000,260.580000,204.860000,77.000000,302.850000,187.900000,208.620000
2026-02-20,655.660000,264.580000,210.110000,78.670000,314.980000,189.820000,204.200000
2026-02-23,637.250000,266.180000,205.270000,76.020000,311.490000,191.550000,204.940000
2026-02-24,639.300000,272.140000,208.560000,78.040000,310.900000,192.850000,206.610000
2026-02-25,653.690000,274.230000,210.640000,82.700000,312.900000,195.560000,205.790000
2026-02-26,657.010000,272.950000,207.920000,84.590000,307.380000,184.890000,203.980000
2026-02-27,648.180000,264.180000,210.000000,96.240000,311.760000,177.190000,208.450000
2026-03-02,653.560000,264.720000,208.390000,97.090000,306.520000,182.480000,203.730000
2026-03-03,655.080000,263.750000,208.730000,97.700000,303.580000,180.050000,201.760000
2026-03-04,667.730000,262.520000,216.820000,98.660000,303.130000,183.040000,201.530000
2026-03-05,660.570000,260.290000,218.940000,99.170000,300.880000,183.340000,197.520000
2026-03-06,644.860000,257.460000,213.210000,99.020000,298.520000,177.820000,194.220000
2026-03-09,647.390000,259.880000,213.490000,98.320000,306.360000,182.650000,194.950000
2026-03-10,654.070000,260.830000,214.330000,96.940000,307.040000,184.770000,194.990000
2026-03-11,654.860000,260.810000,212.650000,94.890000,308.700000,186.030000,193.310000
2026-03-12,638.180000,255.760000,209.530000,94.310000,303.550000,183.140000,192.500000
2026-03-13,613.710000,250.120000,207.670000,95.310000,302.280000,180.250000,189.900000
2026-03-16,627.450000,252.820000,211.740000,95.200000,305.560000,183.220000,192.010000
2026-03-17,622.660000,254.230000,215.200000,94.360000,310.920000,181.930000,191.290000
2026-03-18,615.680000,249.940000,209.870000,94.700000,307.690000,180.400000,188.420000
2026-03-19,606.700000,248.960000,208.760000,91.740000,307.130000,178.560000,188.930000
2026-03-20,593.660000,247.990000,205.370000,91.820000,301.000000,172.700000,183.600000
2026-03-23,604.060000,251.490000,210.140000,93.380000,302.060000,175.640000,184.070000
2026-03-24,592.920000,251.640000,207.240000,90.920000,290.440000,175.200000,185.780000
2026-03-25,594.890000,252.620000,211.710000,92.280000,290.930000,178.680000,187.140000
2026-03-26,547.540000,252.890000,207.540000,93.320000,280.920000,171.240000,183.400000
2026-03-27,525.720000,248.800000,199.340000,93.430000,274.340000,167.520000,188.420000
2026-03-30,536.380000,246.630000,200.950000,92.970000,273.500000,165.170000,193.880000
2026-03-31,572.130000,253.790000,208.270000,96.150000,287.560000,174.400000,197.220000
2026-04-01,579.230000,255.630000,210.570000,95.550000,297.390000,175.750000,200.730000
2026-04-02,574.460000,255.920000,209.770000,98.660000,295.770000,177.390000,203.490000
2026-04-06,573.020000,258.860000,212.790000,98.930000,299.990000,177.640000,202.830000
2026-04-07,575.050000,253.500000,213.770000,98.820000,305.460000,178.100000,200.810000
2026-04-08,612.420000,258.900000,221.250000,99.390000,317.320000,182.080000,204.270000
2026-04-09,628.390000,260.490000,233.650000,102.050000,318.490000,183.910000,204.990000
2026-04-10,629.860000,260.480000,238.380000,103.010000,317.240000,188.630000,204.030000
2026-04-13,634.530000,259.200000,239.890000,103.160000,321.310000,189.310000,202.240000
2026-04-14,662.490000,258.830000,249.020000,106.280000,332.910000,196.510000,204.380000
2026-04-15,671.580000,266.430000,248.500000,107.710000,337.120000,198.870000,201.210000
2026-04-16,676.870000,263.400000,249.700000,107.790000,336.020000,198.350000,200.470000
2026-04-17,688.550000,270.230000,250.560000,97.310000,341.680000,201.680000,204.800000
2026-04-20,670.910000,273.050000,248.280000,94.830000,337.420000,202.060000,200.690000
2026-04-21,668.840000,266.170000,249.910000,92.580000,332.290000,199.880000,195.780000
2026-04-22,674.720000,273.170000,255.360000,93.240000,339.320000,202.500000,194.810000
2026-04-23,659.150000,273.430000,255.080000,92.820000,338.890000,199.640000,192.300000
2026-04-24,675.030000,271.060000,263.990000,92.440000,344.400000,208.270000,189.750000
2026-04-27,678.620000,267.610000,261.120000,91.370000,350.340000,216.610000,187.510000
2026-04-28,671.340000,270.710000,259.700000,92.270000,349.780000,213.170000,186.680000
2026-04-29,669.120000,270.170000,263.040000,92.120000,349.940000,209.250000,185.200000
2026-04-30,611.910000,271.350000,265.060000,93.610000,384.800000,199.570000,187.370000
2026-05-01,608.745000,280.140000,268.260000,92.060000,385.690000,198.450000,184.740000
2026-05-04,610.410000,276.830000,272.050000,91.020000,383.250000,198.480000,183.460000
2026-05-05,604.960000,284.180000,273.550000,87.890000,388.430000,196.500000,181.240000
2026-05-06,612.880000,287.510000,274.990000,88.270000,398.040000,207.830000,184.920000
2026-05-07,616.810000,287.440000,271.170000,88.250000,397.990000,211.500000,182.520000
2026-05-08,609.630000,293.320000,272.680000,87.490000,400.800000,215.200000,182.850000
2026-05-11,598.860000,292.680000,268.990000,85.450000,388.640000,219.440000,181.860000
2026-05-12,603.000000,294.800000,265.820000,87.660000,387.350000,220.780000,184.540000
2026-05-13,616.630000,298.870000,270.130000,87.560000,402.620000,225.830000,187.720000
2026-05-14,618.430000,298.210000,267.220000,86.940000,401.070000,235.740000,184.960000
2026-05-15,614.230000,300.230000,264.140000,87.020000,396.780000,225.320000,181.580000
2026-05-18,611.210000,297.840000,264.860000,89.650000,396.940000,222.320000,183.920000
2026-05-19,602.610000,298.970000,259.340000,89.330000,387.660000,220.610000,184.640000
2026-05-20,605.060000,302.250000,265.010000,88.090000,388.910000,223.470000,187.460000
2026-05-21,607.380000,304.990000,268.460000,89.300000,387.660000,219.510000,189.750000
2026-05-22,610.260000,308.820000,266.320000,88.600000,382.970000,215.330000,187.030000
2026-05-26,612.340000,308.330000,265.290000,87.680000,388.880000,214.860000,187.190000
2026-05-27,635.255000,310.850000,271.850000,87.350000,388.830000,212.600000,185.650000
2026-05-28,635.290000,312.510000,274.000000,86.360000,390.130000,214.250000,185.330000
2026-05-29,632.510000,312.060000,270.640000,86.020000,380.340000,211.140000,185.670000
2026-06-01,600.470000,306.310000,261.260000,85.850000,376.370000,224.360000,179.710000
2026-06-02,597.630000,315.200000,256.520000,83.330000,361.850000,222.820000,177.450000
2026-06-03,622.980000,310.260000,250.020000,81.520000,358.990000,214.750000,176.280000
2026-06-04,627.570000,311.230000,253.790000,81.560000,372.190000,218.660000,181.800000
2026-06-05,593.000000,307.340000,246.030000,82.180000,368.530000,205.100000,185.950000
2026-06-08,585.390000,301.540000,245.220000,82.640000,363.310000,208.640000,181.550000
2026-06-09,584.590000,290.550000,244.190000,81.410000,364.260000,208.190000,183.430000
2026-06-10,570.980000,291.580000,238.000000,82.000000,356.380000,200.420000,178.960000
2026-06-11,568.430000,295.630000,241.510000,81.270000,357.770000,204.870000,182.280000
2026-06-12,566.980000,291.130000,238.550000,80.340000,359.680000,205.190000,178.750000
2026-06-15,593.480000,296.420000,246.020000,81.670000,369.350000,212.450000,177.270000
2026-06-16,600.210000,299.240000,246.000000,78.720000,373.250000,207.410000,178.710000
2026-06-17,567.580000,295.950000,237.500000,76.960000,363.790000,204.650000,177.890000
2026-06-18,577.220000,298.010000,244.390000,77.380000,368.030000,210.690000,174.930000
2026-06-22,563.850000,297.010000,232.790000,72.880000,349.680000,208.650000,176.430000
2026-06-23,562.200000,294.300000,234.110000,72.820000,346.130000,200.040000,181.020000
2026-06-24,557.670000,293.080000,234.270000,71.840000,345.290000,199.000000,183.020000
2026-06-25,542.870000,275.150000,227.010000,70.900000,343.710000,195.740000,185.680000
2026-06-26,550.250000,283.780000,232.690000,73.810000,337.390000,192.530000,188.410000
2026-06-29,562.600000,281.740000,240.140000,73.780000,353.650000,194.970000,190.950000
2026-06-30,563.290000,289.360000,238.340000,71.400000,357.370000,200.090000,189.620000
2026-07-01,612.910000,294.380000,241.700000,74.190000,361.210000,197.580000,183.860000
2026-07-02,582.900000,308.630000,242.670000,77.650000,359.910000,194.830000,195.150000
2026-07-06,600.290000,312.660000,244.160000,76.020000,366.460000,195.550000,190.160000
2026-07-07,615.580000,310.660000,245.980000,76.180000,367.030000,196.930000,193.120000
2026-07-08,603.120000,313.390000,243.620000,75.590000,361.920000,204.120000,189.280000
2026-07-09,631.480000,316.220000,247.040000,75.470000,358.890000,202.780000,178.490000
2026-07-10,669.210000,315.320000,245.340000,73.370000,357.180000,210.960000,171.610000
2026-07-13,656.730000,317.310000,247.310000,73.830000,352.510000,203.530000,169.470000
2026-07-14,661.040000,314.860000,247.490000,73.530000,359.510000,211.800000,164.500000
2026-07-15,681.310000,327.500000,254.960000,73.680000,370.920000,212.500000,168.370000
2026-07-16,664.540000,333.260000,249.890000,74.350000,354.460000,207.400000,169.290000
2026-07-17,646.010000,333.740000,247.230000,68.950000,346.770000,202.810000,168.900000
2026-07-20,645.850000,326.590000,249.990000,67.600000,351.990000,203.280000,164.520000
2026-07-21,643.810000,327.740000,247.550000,68.670000,347.150000,207.290000,169.340000
2026-07-22,627.170000,325.890000,244.850000,68.530000,342.090000,212.060000,169.730000
2026-07-23,606.100000,321.660000,233.660000,68.890000,317.690000,208.760000,168.270000
2026-07-24,595.190000,333.020000,232.110000,70.090000,319.740000,206.840000,169.260000
2026-07-27,593.870000,336.910000,231.390000,70.400000,326.560000,196.510000,169.640000
2026-07-28,593.410000,340.080000,230.860000,72.390000,333.710000,197.010000,172.480000
2026-07-29,585.610000,338.190000,226.650000,73.630000,336.710000,190.010000,173.300000
2026-07-30,539.030000,333.430000,235.500000,73.170000,333.660000,195.040000,171.340000
2026-07-31,556.710000,308.910000,271.580000,71.710000,356.130000,200.750000,169.640000
2026-08-03,590.240000,303.420000,284.020000,73.330000,373.510000,206.640000,157.970000
2026-08-04,587.940000,309.380000,277.420000,73.570000,377.650000,211.940000,155.620000
2026-08-05,588.770000,311.000000,272.650000,74.200000,362.430000,219.220000,161.500000
2026-08-06,589.900000,312.410000,272.260000,73.690000,357.750000,218.990000,161.070000
2026-08-07,592.100000,313.330000,274.480000,74.140000,354.300000,223.960000,161.420000
